scenario,band,day,hour,threshold_m,pop_share,pop_share_node_alloc,residents_covered
strict,low,Tue,2,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Tue,3,100,0.027576717222605813,0.033240947004968935,54633
strict,low,Tue,3,200,0.11106418889773861,0.11939164044689837,220033
strict,low,Tue,3,300,0.24663702925737344,0.2539661454204029,488621
strict,low,Tue,3,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Tue,4,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Tue,4,200,0.111780532942764,0.12021173141529674,221452
strict,low,Tue,4,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Tue,4,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Tue,5,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Tue,5,200,0.111780532942764,0.12021173141529674,221452
strict,low,Tue,5,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Tue,5,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Tue,6,100,0.028144178570554203,0.03400639145428178,55757
strict,low,Tue,6,200,0.11280337041089075,0.12110027129694187,223478
strict,low,Tue,6,300,0.24940562787533663,0.2570928533453917,494106
strict,low,Tue,6,400,0.4138761619094791,0.42433582777529055,819944
strict,low,Tue,7,100,0.03069519134471799,0.03683260060274931,60811
strict,low,Tue,7,200,0.12336332137737542,0.13240850359921874,244399
strict,low,Tue,7,300,0.2716063188764304,0.28016384400541533,538088
strict,low,Tue,7,400,0.4415044048921448,0.45200806246346203,874679
strict,low,Tue,8,100,0.04010035947812789,0.04922504046596607,79444
strict,low,Tue,8,200,0.15962636012940298,0.17050492686471594,316241
strict,low,Tue,8,300,0.34161817523758586,0.3527006581594448,676791
strict,low,Tue,8,400,0.5386144918852123,0.5517948090823375,1067067
strict,low,Tue,9,100,0.0478779921263183,0.05870466419546116,94853
strict,low,Tue,9,200,0.18915225236633373,0.20108504371226865,374736
strict,low,Tue,9,300,0.39593020368256876,0.40594471265400367,784390
strict,low,Tue,9,400,0.6045825533588363,0.6173779096999343,1197758
strict,low,Tue,10,100,0.31806383123991827,0.3807066436917648,630127
strict,low,Tue,10,200,0.7664476525411626,0.7947173523002244,1518435
strict,low,Tue,10,300,0.9490894358182302,0.9533255453130552,1880272
strict,low,Tue,10,400,0.9888965095193796,0.9890842523930754,1959135
strict,low,Tue,11,100,0.31806383123991827,0.3807066436917648,630127
strict,low,Tue,11,200,0.7664476525411626,0.7947173523002244,1518435
strict,low,Tue,11,300,0.9490894358182302,0.9533255453130552,1880272
strict,low,Tue,11,400,0.9888965095193796,0.9890842523930754,1959135
strict,low,Tue,12,100,0.3159342569630187,0.37784677426923685,625908
strict,low,Tue,12,200,0.765040783860051,0.7937573204232362,1515647
strict,low,Tue,12,300,0.9485553776004587,0.9531759036619128,1879214
strict,low,Tue,12,400,0.988805784560993,0.9890663166791394,1958955
strict,low,Tue,13,100,0.31599345979112126,0.37785445279925317,626025
strict,low,Tue,13,200,0.7644590992088248,0.7930721356766905,1514495
strict,low,Tue,13,300,0.9481883097389624,0.95284914433124,1878487
strict,low,Tue,13,400,0.9888045823454417,0.9890080590612376,1958953
strict,low,Tue,14,100,0.3173215103849849,0.3793695638945891,628656
strict,low,Tue,14,200,0.765709164312158,0.794137797025322,1516971
strict,low,Tue,14,300,0.949068652486439,0.9533116950170587,1880231
strict,low,Tue,14,400,0.9888965095193796,0.9890842523930754,1959135
strict,low,Tue,15,100,0.31724962167949006,0.37932015722976115,628514
strict,low,Tue,15,200,0.7653733226918573,0.7939610242826199,1516306
strict,low,Tue,15,300,0.9489023232350678,0.9532870333049397,1879901
strict,low,Tue,15,400,0.9888097814175293,0.988960943832481,1958963
strict,low,Tue,16,100,0.31649277273369164,0.3784171101490386,627014
strict,low,Tue,16,200,0.764366262269768,0.7929234621870853,1514311
strict,low,Tue,16,300,0.9487109617634616,0.9531601392537309,1879522
strict,low,Tue,16,400,0.9887390564013946,0.9889451632726431,1958823
strict,low,Tue,17,100,0.042022034431066536,0.05150977852826026,83251
strict,low,Tue,17,200,0.16695436495548202,0.17835732368238816,330759
strict,low,Tue,17,300,0.35730717994573596,0.36654140892445836,707873
strict,low,Tue,17,400,0.5569295052205806,0.5667904260780302,1103351
strict,low,Tue,18,100,0.036134049693307135,0.044099658387888006,71586
strict,low,Tue,18,200,0.14372483989917728,0.1528279572275698,284738
strict,low,Tue,18,300,0.3108463630145518,0.3189691450637473,615828
strict,low,Tue,18,400,0.4979446622114863,0.5064417790273774,986494
strict,low,Tue,19,100,0.0319213397974851,0.03833485235771772,63240
strict,low,Tue,19,200,0.12651372255426288,0.1343016860976493,250640
strict,low,Tue,19,300,0.2772634172095337,0.2847768787823141,549296
strict,low,Tue,19,400,0.45391001120230473,0.46430845562262163,899256
strict,low,Tue,20,100,0.030418685975988572,0.03674264407574942,60263
strict,low,Tue,20,200,0.1217841195358422,0.1301714393288728,241271
strict,low,Tue,20,300,0.2695769926205644,0.27699178997483,534068
strict,low,Tue,20,400,0.44221919644328767,0.4517254578037177,876095
strict,low,Tue,21,100,0.029427263565244336,0.03537257021005947,58299
strict,low,Tue,21,200,0.11799225053157816,0.12625988554184997,233758
strict,low,Tue,21,300,0.26112817503511143,0.2688736945377901,517330
strict,low,Tue,21,400,0.43209848953773305,0.44159610472155025,856044
strict,low,Tue,22,100,0.028440536909711024,0.03438647333848702,56344
strict,low,Tue,22,200,0.11406963004142831,0.12228218054058126,225987
strict,low,Tue,22,300,0.2525018447239075,0.2591769703746722,500240
strict,low,Tue,22,400,0.41867238287710307,0.42778335560268277,829446
strict,low,Tue,23,100,0.028090983678584553,0.03407463451797963,55652
strict,low,Tue,23,200,0.11253793029908378,0.1208641216486668,222953
strict,low,Tue,23,300,0.24951015922135725,0.2564631958188833,494313
strict,low,Tue,23,400,0.41445103299001285,0.4238277094390628,821082
strict,low,Wed,0,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Wed,0,200,0.111780532942764,0.12021173141529674,221452
strict,low,Wed,0,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Wed,0,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Wed,1,100,0.027576717222605813,0.033240947004968935,54633
strict,low,Wed,1,200,0.11106418889773861,0.11939164044689837,220033
strict,low,Wed,1,300,0.24663702925737344,0.2539661454204029,488621
strict,low,Wed,1,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Wed,2,100,0.027576717222605813,0.033240947004968935,54633
strict,low,Wed,2,200,0.11106418889773861,0.11939164044689837,220033
strict,low,Wed,2,300,0.24663702925737344,0.2539661454204029,488621
strict,low,Wed,2,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Wed,3,100,0.027576717222605813,0.033240947004968935,54633
strict,low,Wed,3,200,0.11106418889773861,0.11939164044689837,220033
strict,low,Wed,3,300,0.24663702925737344,0.2539661454204029,488621
strict,low,Wed,3,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Wed,4,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Wed,4,200,0.111780532942764,0.12021173141529674,221452
strict,low,Wed,4,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Wed,4,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Wed,5,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Wed,5,200,0.111780532942764,0.12021173141529674,221452
strict,low,Wed,5,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Wed,5,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Wed,6,100,0.028144178570554203,0.03400639145428178,55757
strict,low,Wed,6,200,0.11280337041089075,0.12110027129694187,223478
strict,low,Wed,6,300,0.24940562787533663,0.2570928533453917,494106
strict,low,Wed,6,400,0.4138761619094791,0.42433582777529055,819944
strict,low,Wed,7,100,0.030636510554108456,0.03675696235922752,60695
strict,low,Wed,7,200,0.12273109157323994,0.13189636703026839,243147
strict,low,Wed,7,300,0.2706296236048604,0.27941794405097636,536153
strict,low,Wed,7,400,0.44095358035708443,0.4511446498676341,873588
strict,low,Wed,8,100,0.040022098848837846,0.04912427123984465,79289
strict,low,Wed,8,200,0.1589909882571124,0.16999279029576558,314982
strict,low,Wed,8,300,0.34066565789252545,0.3519547582050058,674904
strict,low,Wed,8,400,0.5381169415843966,0.551129250023904,1066081
strict,low,Wed,9,100,0.04769567303464635,0.058546863916410216,94491
strict,low,Wed,9,200,0.18787804409853343,0.1997680124182877,372211
strict,low,Wed,9,300,0.3943085144186815,0.4047693974932387,781177
strict,low,Wed,9,400,0.6035150367868698,0.6160616074246782,1195643
strict,low,Wed,10,100,0.3170910774846962,0.3795974900424558,628200
strict,low,Wed,10,200,0.7642553837158413,0.7921945836487361,1514091
strict,low,Wed,10,300,0.9488941159678842,0.9533788921082692,1879885
strict,low,Wed,10,400,0.9888492630485232,0.9890674238709259,1959042
strict,low,Wed,11,100,0.3170910774846962,0.3795974900424558,628200
strict,low,Wed,11,200,0.7642553837158413,0.7921945836487361,1514091
strict,low,Wed,11,300,0.9488941159678842,0.9533788921082692,1879885
strict,low,Wed,11,400,0.9888492630485232,0.9890674238709259,1959042
strict,low,Wed,12,100,0.3155870896037027,0.37782229312961496,625220
strict,low,Wed,12,200,0.7633275799344115,0.7916498000347849,1512253
strict,low,Wed,12,300,0.948375955498052,0.9532292504571267,1878859
strict,low,Wed,12,400,0.9887585380901366,0.9890494881569898,1958862
strict,low,Wed,13,100,0.31560395701729277,0.3777273235595296,625253
strict,low,Wed,13,200,0.7627115030332945,0.7909646152882394,1511033
strict,low,Wed,13,300,0.9480088876365556,0.952902491126454,1878131
strict,low,Wed,13,400,0.9887573358745853,0.9889912305390881,1958859
strict,low,Wed,14,100,0.3171958590450059,0.3795810856468893,628407
strict,low,Wed,14,200,0.7647729582294535,0.7929709628473018,1515117
strict,low,Wed,14,300,0.9490303212835672,0.9533788921082692,1880155
strict,low,Wed,14,400,0.9888787377738559,0.9890842523930754,1959100
strict,low,Wed,15,100,0.3172519546001544,0.379788720449627,628518
strict,low,Wed,15,200,0.7646948819353633,0.7929503042926224,1514962
strict,low,Wed,15,300,0.9488688776160482,0.953368080692147,1879835
strict,low,Wed,15,400,0.9887920096720058,0.988960943832481,1958928
strict,low,Wed,16,100,0.31649510565435596,0.3788856733689045,627019
strict,low,Wed,16,200,0.7636878215132737,0.7919127421970877,1512967
strict,low,Wed,16,300,0.9486775161444418,0.953241186640938,1879456
strict,low,Wed,16,400,0.988721284655871,0.9889451632726431,1958788
strict,low,Wed,17,100,0.043317719548843434,0.05345537599054926,85818
strict,low,Wed,17,200,0.17143480747007064,0.18315060093367963,339635
strict,low,Wed,17,300,0.3649794640387678,0.37482101923656264,723073
strict,low,Wed,17,400,0.5658702401168615,0.5755657252679476,1121064
strict,low,Wed,18,100,0.03685104315146851,0.04496718979761085,73007
strict,low,Wed,18,200,0.1467808028241108,0.15617147519059688,290792
strict,low,Wed,18,300,0.3162169820197251,0.32414783391327906,626468
strict,low,Wed,18,400,0.5046745309170388,0.5135353383807364,999827
strict,low,Wed,19,100,0.032638333255646475,0.039202383767440556,64661
strict,low,Wed,19,200,0.12956968547919634,0.13764520406067632,256695
strict,low,Wed,19,300,0.2826340362147069,0.2899555676318459,559936
strict,low,Wed,19,400,0.46063987990785726,0.4714020149759806,912589
strict,low,Wed,20,100,0.030695813078573542,0.03711007513238519,60812
strict,low,Wed,20,200,0.12262074260265966,0.1310823832271317,242928
strict,low,Wed,20,300,0.2712595205515282,0.278812630712486,537401
strict,low,Wed,20,400,0.4450491835071706,0.45458668871820995,881701
strict,low,Wed,21,100,0.0297043906678293,0.03574000126669524,58848
strict,low,Wed,21,200,0.11882887359839563,0.12717082944010888,235416
strict,low,Wed,21,300,0.26281070296607517,0.2706945352754461,520663
strict,low,Wed,21,400,0.43492847660161604,0.44445733563604256,861651
strict,low,Wed,22,100,0.028717664012295994,0.03475390439512279,56894
strict,low,Wed,22,200,0.11490625310824577,0.12319312443884016,227645
strict,low,Wed,22,300,0.2541843726548713,0.2609978111123283,503573
strict,low,Wed,22,400,0.42150236994098605,0.43064458651717497,835052
strict,low,Wed,23,100,0.028368110781169527,0.03444206557461539,56201
strict,low,Wed,23,200,0.11337455336590126,0.1217750655469257,224610
strict,low,Wed,23,300,0.251192687152321,0.2582840365565394,497646
strict,low,Wed,23,400,0.4172810200538958,0.42668894035355504,826689
strict,low,Thu,0,100,0.02817613619964448,0.03420488001591301,55821
strict,low,Thu,0,200,0.11261715600958146,0.12112267531355565,223110
strict,low,Thu,0,300,0.2489738674653226,0.256485708108092,493250
strict,low,Thu,0,400,0.41360111897927965,0.4235854388514572,819399
strict,low,Thu,1,100,0.02785384432519078,0.03360837806160471,55182
strict,low,Thu,1,200,0.11190081196455606,0.1203025843451573,221690
strict,low,Thu,1,300,0.2483195571883372,0.25578698615805895,491954
strict,low,Thu,1,400,0.4129057341515157,0.42270055773648046,818021
strict,low,Thu,2,100,0.027576717222605813,0.033240947004968935,54633
strict,low,Thu,2,200,0.11106418889773861,0.11939164044689837,220033
strict,low,Thu,2,300,0.24663702925737344,0.2539661454204029,488621
strict,low,Thu,2,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Thu,3,100,0.027576717222605813,0.033240947004968935,54633
strict,low,Thu,3,200,0.11106418889773861,0.11939164044689837,220033
strict,low,Thu,3,300,0.24663702925737344,0.2539661454204029,488621
strict,low,Thu,3,400,0.41007574708763267,0.4198393268219882,812414
strict,low,Thu,4,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Thu,4,200,0.111780532942764,0.12021173141529674,221452
strict,low,Thu,4,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Thu,4,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Thu,5,100,0.027899009097059512,0.03383744895927723,55272
strict,low,Thu,5,200,0.111780532942764,0.12021173141529674,221452
strict,low,Thu,5,300,0.24729133953435883,0.2546648673704359,489917
strict,low,Thu,5,400,0.4107711319153966,0.4207242079369649,813792
strict,low,Thu,6,100,0.028144178570554203,0.03400639145428178,55757
strict,low,Thu,6,200,0.11280337041089075,0.12110027129694187,223478
strict,low,Thu,6,300,0.24940562787533663,0.2570928533453917,494106
strict,low,Thu,6,400,0.4138761619094791,0.42433582777529055,819944
strict,low,Thu,7,100,0.030972318447302954,0.037200031659385076,61360
strict,low,Thu,7,200,0.12419994444419287,0.13331944749747765,246057
strict,low,Thu,7,300,0.27328884680739424,0.28198468474307137,541421
strict,low,Thu,7,400,0.44433439195602786,0.4548692933779543,880285
strict,low,Thu,8,100,0.040377486580712864,0.04959247152260184,79993
strict,low,Thu,8,200,0.1604629831962205,0.17141587076297482,317898
strict,low,Thu,8,300,0.34330070316854966,0.35452149889710083,680124
strict,low,Thu,8,400,0.5412393448398123,0.5544748563824466,1072267
strict,low,Thu,9,100,0.04815511922890327,0.05907209525209693,95402
strict,low,Thu,9,200,0.18998887543315118,0.20199598761052756,376393
strict,low,Thu,9,300,0.3974466430749395,0.4075562535640375,787395
strict,low,Thu,9,400,0.6067445397408602,0.6195095888847644,1202041
strict,low,Thu,10,100,0.31800124828991533,0.38088583510237883,630003
strict,low,Thu,10,200,0.7664491501017148,0.795271246811331,1518437
strict,low,Thu,10,300,0.9491565293573675,0.9536165153465521,1880405
strict,low,Thu,10,400,0.9888886182696414,0.9890842523930754,1959120
strict,low,Thu,11,100,0.31800124828991533,0.38088583510237883,630003
strict,low,Thu,11,200,0.7664491501017148,0.795271246811331,1518437
strict,low,Thu,11,300,0.9491565293573675,0.9536165153465521,1880405
strict,low,Thu,11,400,0.9888886182696414,0.9890842523930754,1959120
strict,low,Thu,12,100,0.3164972604089218,0.379110638189538,627023
strict,low,Thu,12,200,0.7655182975450437,0.7947264631973797,1516593
strict,low,Thu,12,300,0.948638368887535,0.9534668736954097,1879378
strict,low,Thu,12,400,0.9887978933112549,0.9890663166791394,1958940
strict,low,Thu,13,100,0.31655646323702435,0.3791183167195543,627140
strict,low,Thu,13,200,0.7649396616690588,0.7940412784508343,1515447
strict,low,Thu,13,300,0.9482713010260388,0.953140114364737,1878651
strict,low,Thu,13,400,0.9887966910957036,0.9890080590612376,1958937
strict,low,Thu,14,100,0.31788451383088795,0.38063342781489024,629771
strict,low,Thu,14,200,0.766189726772392,0.7951069397994656,1517924
strict,low,Thu,14,300,0.9491516437735154,0.9536026650505555,1880395
strict,low,Thu,14,400,0.9888886182696414,0.9890842523930754,1959120
strict,low,Thu,15,100,0.3177808164145689,0.3805594426785336,629566
strict,low,Thu,15,200,0.7658536535779142,0.7949219742329207,1517258
strict,low,Thu,15,300,0.9489853145221442,0.9535780033384366,1880066
strict,low,Thu,15,400,0.9888018901677911,0.988960943832481,1958948
strict,low,Thu,16,100,0.31702396746877043,0.379656395597811,628067
strict,low,Thu,16,200,0.7648296861026948,0.7938844121373859,1515229
strict,low,Thu,16,300,0.9487939530505379,0.9534511092872279,1879687
strict,low,Thu,16,400,0.9887311651516565,0.9889451632726431,1958808
